timestamp,message
1758025645036,"INFO	2025-09-16T12:27:25,036	14932	com.amazonaws.services.glue.PythonModuleInstaller	[pool-5-thread-1]	176	Command to Execute /usr/bin/bash /tmp/glue-job-6628531441990114465/pythonmodules/pythonmoduleinstaller.sh /tmp/glue_venv --no-index --no-deps /tmp/glue-job-6628531441990114465/python/dDPmKd-AWSGlueDataplanePython-5.0.714/amzn_awsgluelibs-5.0.714-py3-none-any.whl
"
1758025646572,"DEBUG	2025-09-16T12:27:26,572	16468	com.amazonaws.services.glue.PythonModuleInstaller	[pool-5-thread-1]	246	Installing zip of wheels
"
1758025646573,"INFO	2025-09-16T12:27:26,572	16468	com.amazonaws.services.glue.PythonModuleInstaller	[pool-5-thread-1]	176	Command to Execute unzip /tmp/glue-job-6628531441990114465/python/wkUQYg-AwsGlueMLLibs.py.zip -d /tmp/glue-job-6628531441990114465/python/wkUQYg-AwsGlueMLLibs
"
1758025646582,"INFO	2025-09-16T12:27:26,581	16477	com.amazonaws.services.glue.PythonModuleInstaller	[pool-5-thread-1]	176	Command to Execute /usr/bin/bash /tmp/glue-job-6628531441990114465/pythonmodules/pythonmoduleinstaller.sh /tmp/glue_venv --no-index --no-deps /tmp/glue-job-6628531441990114465/python/wkUQYg-AwsGlueMLLibs/amzn_awsgluemlpythonlibs-1.0-py3-none-any.whl
"
1758025649966,"INFO	2025-09-16T12:27:29,966	19862	com.amazonaws.services.glue.PythonModuleInstaller	[pool-5-thread-1]	176	Command to Execute /usr/bin/bash /tmp/glue-job-6628531441990114465/pythonmodules/createvenvzip.sh /tmp/glue_venv /tmp/glue-job-6628531441990114465_glue_venv.zip
"
1758025650160,"DEBUG	2025-09-16T12:27:30,159	20055	com.amazonaws.services.glue.PythonModuleInstaller	[pool-5-thread-1]	167	Time Taken for prepareVirtualEnvZipFile 195 in milliseconds
"
1758025650160,"INFO	2025-09-16T12:27:30,160	20056	com.amazonaws.services.glue.utils.concurrent.PythonModuleTask	[pool-5-thread-1]	39	Setting Up Virtual Env and Application Python Modules has been completed in async mode
"
1758025650167,"DEBUG	2025-09-16T12:27:30,166	20062	com.amazonaws.services.glue.PrepareLaunch	[main]	333	prepareCmd is Finished. About to invoke Process Launcher
"
1758025650171,"DEBUG	2025-09-16T12:27:30,171	20067	com.amazonaws.services.glue.launch.helpers.JVMPropertiesManager	[main]	129	Python Runner file is copied from /pythonrunner/runscript.py to /tmp/glue-job-6628531441990114465/pythonrunner/runscript.py 
"
1758025650174,"DEBUG	2025-09-16T12:27:30,173	20069	com.amazonaws.services.glue.PrepareLaunch	[main]	350	returnList: List(-cp, -Dlog4j.configurationFile=/tmp/glue-job-6628531441990114465/glue-12318878736810206558log4j2.properties, -server, -Xmx10g, -XX:+UseG1GC, -XX:MaxHeapFreeRatio=70, -XX:InitiatingHeapOccupancyPercent=45, -XX:OnOutOfMemoryError=/usr/bin/bash /tmp/glue-job-6628531441990114465/exception_catch/onOOMError.sh %p jr_6e6f8fcde3c06dc9ebaea884e12a3d87d3d50c2b923df8770082240c10941d1f mdm_dq_ansh true true, -Dspark.blacklist.decommissioning.enabled=true, -Dspark.metrics.conf.*.source.jvm.class=org.apache.spark.metrics.source.JvmSource, -Dspark.driver.cores=4, -Dspark.hadoop.fs.AbstractFileSystem.s3.impl=org.apache.hadoop.fs.s3.EMRFSDelegate, -Dspark.sql.shuffle.partitions=4, -Dspark.datasource.redshift.community.trace_id=jr_6e6f8fcde3c06dc9ebaea884e12a3d87d3d50c2b923df8770082240c10941d1f, -Dspark.metrics.conf.driver.source.throughput.class=org.apache.spark.metrics.source.ThroughputMetricsSource, -Dspark.metrics.conf.*.sink.GlueCloudwatch.jobRunId=jr_6e6f8fcde3c06dc9ebaea884e12a3d87d3d50c2b923df8770082240c10941d1f, -Dspark.hadoop.fs.s3bfs.impl=org.apache.hadoop.fs.s3.S3FileSystem, -Dspark.sql.parquet.output.committer.class=com.amazon.emr.committer.EmrOptimizedSparkSqlParquetOutputCommitter, -Dspark.glue.JOB_RUN_ID=jr_6e6f8fcde3c06dc9ebaea884e12a3d87d3d50c2b923df8770082240c10941d1f, -Dspark.sparkmeasure.printToStdout=false, -Dspark.executor.extraClassPath=/usr/lib/hadoop-lzo/lib/*:/usr/lib/hadoop/hadoop-aws.jar:/usr/share/aws/aws-java-sdk/*:/usr/share/aws/emr/emrfs/conf:/usr/share/aws/emr/emrfs/lib/*:/usr/share/aws/emr/emrfs/auxlib/*:/usr/share/aws/emr/goodies/lib/emr-spark-goodies.jar:/usr/share/aws/emr/goodies/lib/emr-serverless-spark-goodies.jar:/usr/share/aws/emr/security/conf:/usr/share/aws/emr/security/lib/*:/usr/share/aws/hmclient/lib/aws-glue-datacatalog-spark-client.jar:/usr/share/java/Hive-JSON-Serde/hive-openx-serde.jar:/usr/share/aws/sagemaker-spark-sdk/lib/sagemaker-spark-sdk.jar:/usr/share/aws/emr/s3select/lib/emr-s3-select-spark-connector.jar:/docker/usr/lib/hadoop-lzo/lib/*:/docker/usr/lib/hadoop/hadoop-aws.jar:/docker/usr/share/aws/aws-java-sdk/*:/docker/usr/share/aws/emr/emrfs/conf:/docker/usr/share/aws/emr/emrfs/lib/*:/docker/usr/share/aws/emr/emrfs/auxlib/*:/docker/usr/share/aws/emr/goodies/lib/emr-spark-goodies.jar:/docker/usr/share/aws/emr/security/conf:/docker/usr/share/aws/emr/security/lib/*:/docker/usr/share/aws/hmclient/lib/aws-glue-datacatalog-spark-client.jar:/docker/usr/share/java/Hive-JSON-Serde/hive-openx-serde.jar:/docker/usr/share/aws/sagemaker-spark-sdk/lib/sagemaker-spark-sdk.jar:/docker/usr/share/aws/emr/s3select/lib/emr-s3-select-spark-connector.jar:/usr/share/aws/redshift/jdbc/RedshiftJDBC.jar:/usr/share/aws/redshift/spark-redshift/lib/*:/usr/share/aws/iceberg/lib/iceberg-emr-common.jar:/usr/share/aws/iceberg/lib/iceberg-spark3-runtime.jar:/usr/share/aws/delta/lib/delta-spark.jar:/usr/share/aws/delta/lib/delta-storage.jar:/usr/lib/hudi/hudi-spark-bundle.jar, -Dspark.glueExceptionAnalysisEventLog.dir=/tmp/glue-exception-analysis-logs/, -Dspark.sql.hive.metastore.sharedPrefixes=software.amazon.awssdk.services.dynamodb, -Dspark.emr-serverless.client.describe.batch.size=100, -Dspark.hadoop.mapred.output.direct.EmrFileSystem=true, -Dspark.hadoop.fs.s3n.impl=com.amazon.ws.emr.hadoop.fs.EmrFileSystem, -Dspark.metrics.conf.*.sink.GlueCloudwatch.glueVersion=5.0, -Dspark.hadoop.fs.s3.impl=com.amazon.ws.emr.hadoop.fs.EmrFileSystem, -Dspark.hadoop.hive.metastore.warehouse.dir=/tmp/spark-warehouse, -Dspark.pyspark.python=/usr/bin/python3.11, -Dspark.executor.extraLibraryPath=/usr/lib/hadoop/lib/native:/usr/lib/hadoop-lzo/lib/native:/docker/usr/lib/hadoop/lib/native:/docker/usr/lib/hadoop-lzo/lib/native, -Dspark.executor.defaultJavaOptions=-verbose:gc -XX:+PrintGCDetails -XX:+PrintGCDateStamps -XX:+UseParallelGC -XX:InitiatingHeapOccupancyPercent=70 -XX:OnOutOfMemoryError='kill -9 %p', -Dspark.glue.nativeconnectors=, -Dspark.glue.enable-job-insights=false, -Dspark.glue.additionalParams.GLUE_LIBS_TEMP_DIR_PATH=/tmp/glue-job-6628531441990114465/, -Dspark.metrics.conf.driver.source.glue.jobPerformance.class=org.apache.spark.metrics.source.PerformanceMetricsSource, -Dspark.master=custom:jes, -Dspark.hadoop.mapreduce.output.fs.optimized.committer.enabled=true, -Dspark.decommissioning.timeout.threshold=20, -Dspark.ui.enabled=false, -Dspark.jars=/tmp/glue-job-6628531441990114465/jars/fysQQH-AwsGlueMLLibs.jar,/tmp/glue-job-6628531441990114465/jars/JoGwWP-aws-glue-di-package-5.0.714.jar, -Dspark.default.parallelism=4, -Dspark.glue.additionalParams.USER_JARS_FIRST=false, -Dspark.metrics.conf.*.source.glue.verticalScaling.class=org.apache.spark.metrics.source.VerticalScalingMetricsSource, -Dspark.executor.cores=4, -Dspark.metrics.conf.*.sink.GlueCloudwatch.legacyMetrics=true, -Dspark.submit.customResourceManager.submit.class=org.apache.spark.deploy.emrserverless.submit.EmrServerlessClientApplication, -Dspark.metrics.conf.driver.sink.AWSDILyra.class=org.apache.spark.metrics.sink.AWSDILyraSink, -Dspark.dynamicAllocation.initialExecutors=3, -Dspark.archives=/tmp/glue-job-6628531441990114465_glue_venv.zip#python_environment, -Dspark.glue.enable-observability-metrics=true, -Dspark.submit.deployMode=client, -Dspark.hadoop.fs.s3.maxConnections=500, -Dspark.ui.custom.executor.log.url=/logs/{{CONTAINER_ID}}/{{FILE_NAME}}.gz, -Dspark.dynamicAllocation.shuffleTracking.enabled=true, -Dspark.metrics.conf.driver.source.AWSDILyra.class=org.apache.spark.metrics.source.AWSDILyraSource, -Dspark.metrics.conf.*.sink.GlueCloudwatch.proxyPort=-1, -Dspark.glue.scriptName=mdm_dq_ansh.py, -Dspark.metrics.conf.*.sink.GlueCloudwatch.class=org.apache.spark.metrics.sink.GlueCloudwatchSink, -Dspark.glue.GLUE_VERSION=5.0, -Dspark.resourceManager.cleanupExpiredHost=true, -Dspark.executorEnv.PYTHONPATH=data_quality_bcbsa-1.0-py3-none-any.whl:python_environment, -Dspark.hadoop.mapreduce.fileoutputcommitter.marksuccessfuljobs=false, -Dspark.files.fetchFailure.unRegisterOutputOnHost=true, -Dspark.glueAppInsightsLog.dir=/tmp/glue-app-insights-logs/, -Dspark.glue.jobLanguage=python, -Dspark.metrics.conf.*.sink.GlueCloudwatch.proxyHost=null, -Dspark.glue.glue-python-libs-dir=/tmp/glue-job-6628531441990114465/python, -Dspark.files.overwrite=true, -Dspark.glue.additionalParams.PROXY_DISABLED_V2=false, -Dspark.glue.glue-jars-dir=/tmp/glue-job-6628531441990114465/jars, -Dspark.network.timeout=600, -Dspark.glue.glue-libs-temp-dir-path=/tmp/glue-job-6628531441990114465, -Dspark.dynamicAllocation.minExecutors=1, -Dspark.eventLog.enabled=true, -Dspark.glue.additionalParams.PROXY_DISABLED=false, -Dspark.metrics.conf.*.source.system.class=org.apache.spark.metrics.source.SystemMetricsSource, -Dspark.eventLog.dir=file:///var/log/spark/apps, -Dspark.glue.GLUE_TASK_GROUP_ID=tg-fb64f5aeab9c101e04040d975a6a3e50aa202c09, -Dspark.driver.bindAddress=172.39.7.11, -Dspark.blacklist.decommissioning.timeout=1h, -Dspark.files=/tmp/glue-job-6628531441990114465/extra-py-files/data_quality_bcbsa-1.0-py3-none-any.whl, -Dspark.sql.emr.internal.extensions=com.amazonaws.emr.spark.EmrSparkSessionExtensions, -Dspark.hadoop.fs.s3.buffer.dir=/tmp/hadoop/s3, -Dspark.history.fs.logDirectory=file:///var/log/spark/apps, -Dspark.glue.USE_PROXY=false, -Dspark.app.name=nativespark-mdm_dq_ansh-jr_6e6f8fcde3c06dc9ebaea884e12a3d87d3d50c2b923df8770082240c10941d1f, -Dspark.extraListeners=com.amazonaws.services.gluedi.sensei.autodebugging.listeners.AutoDebuggingListener,glue.ch.cern.sparkmeasure.FlightRecorderStageMetrics,glue.ch.cern.sparkmeasure.FlightRecorderTaskMetrics, -Dspark.hadoop.fs.s3a.connection.maximum=500, -Dspark.hadoop.mapred.output.direct.NativeS3FileSystem=true, -Dspark.hadoop.hive.metastore.client.factory.class=com.amazonaws.glue.catalog.metastore.AWSGlueDataCatalogHiveClientFactory, -Dspark.metrics.conf.driver.source.aggregate.class=org.apache.spark.metrics.source.AggregateMetricsSource, -Dspark.dynamicAllocation.maxExecutors=1, -Dspark.sql.catalogImplementation=hive, -Dspark.stage.attempt.ignoreOnDecommissionFetchFailure=true, -Dspark.executor.instances=1, -Dspark.hadoop.fs.s3.customAWSCredentialsProvider=com.amazonaws.auth.DefaultAWSCredentialsProviderChain, -Dspark.metrics.conf.driver.source.glue.resourceUtilization.class=org.apache.spark.metrics.source.ResourceUtilizationMetricsSource, -Dspark.hadoop.fs.s3a.aws.credentials.provider=software.amazon.awssdk.auth.credentials.DefaultCredentialsProvider, -Dspark.hadoop.fs.s3.getObject.initialSocketTimeoutMilliseconds=2000, -Dspark.authenticate=true, -Dspark.dynamicAllocation.enabled=false, -Dspark.hadoop.mapreduce.fileoutputcommitter.algorithm.version.emr_internal_use_only.EmrFileSystem=2, -Dspark.shuffle.service.enabled=false, -Dspark.glue.JOB_NAME=mdm_dq_ansh, -Dspark.metrics.conf.*.sink.GlueCloudwatch.jobName=mdm_dq_ansh, -Dspark.sparkmeasure.outputFormat=json, -Dspark.hadoop.fs.defaultFS=file:///, -Dspark.hadoop.lakeformation.credentials.url=http://localhost:9998/lakeformationcredentials, -Dspark.metrics.conf.driver.source.glue.jobPerformance.skewnessFactor=5, -Dspark.glue.additionalParams.ADDITIONAL_GLUE_JDK_OPTS=-Xmx10g -XX:+UseG1GC -XX:MaxHeapFreeRatio=70 -XX:InitiatingHeapOccupancyPercent=45, -Dspark.emr-serverless.client.create.batch.size=100, -Dspark.sql.parquet.fs.optimized.committer.optimization-enabled=true, -Dspark.rpc.askTimeout=600, -Dspark.metrics.conf.*.source.s3.class=org.apache.spark.metrics.source.S3FileSystemSource, -Dspark.hadoop.mapreduce.fileoutputcommitter.cleanup-failures.ignored.emr_internal_use_only.EmrFileSystem=true, -Dspark.driver.extraLibraryPath=/usr/lib/hadoop/lib/native:/usr/lib/hadoop-lzo/lib/native:/docker/usr/lib/hadoop/lib/native:/docker/usr/lib/hadoop-lzo/lib/native, -Dspark.driver.host=172.39.7.11, -Dspark.history.ui.port=18080, -Dspark.metrics.conf.*.sink.GlueCloudwatch.namespace=Glue, -Dspark.executor.memory=10g, -Dspark.driver.defaultJavaOptions=-XX:OnOutOfMemoryError='kill -9 %p', -Dspark.pyFiles=/tmp/glue-job-6628531441990114465/extra-py-files/data_quality_bcbsa-1.0-py3-none-any.whl, -Dspark.driver.memory=10g, -Dspark.glue.GLUE_COMMAND_CRITERIA=glueetl, -Dspark.unsafe.sorter.spill.read.ahead.enabled=false, -Dspark.hadoop.parquet.enable.summary-metadata=false, -Dspark.driver.extraClassPath=/usr/lib/livy/rsc-jars/*:/usr/lib/livy/repl_2.12-jars/*:/usr/lib/hadoop-lzo/lib/*:/usr/lib/hadoop/hadoop-aws.jar:/usr/share/aws/aws-java-sdk/*:/usr/share/aws/emr/emrfs/conf:/usr/share/aws/emr/emrfs/lib/*:/usr/share/aws/emr/emrfs/auxlib/*:/usr/share/aws/emr/goodies/lib/emr-spark-goodies.jar:/usr/share/aws/emr/goodies/lib/emr-serverless-spark-goodies.jar:/usr/share/aws/emr/security/conf:/usr/share/aws/emr/security/lib/*:/usr/share/aws/hmclient/lib/aws-glue-datacatalog-spark-client.jar:/usr/share/java/Hive-JSON-Serde/hive-openx-serde.jar:/usr/share/aws/sagemaker-spark-sdk/lib/sagemaker-spark-sdk.jar:/usr/share/aws/emr/s3select/lib/emr-s3-select-spark-connector.jar:/docker/usr/lib/hadoop-lzo/lib/*:/docker/usr/lib/hadoop/hadoop-aws.jar:/docker/usr/share/aws/aws-java-sdk/*:/docker/usr/share/aws/emr/emrfs/conf:/docker/usr/share/aws/emr/emrfs/lib/*:/docker/usr/share/aws/emr/emrfs/auxlib/*:/docker/usr/share/aws/emr/goodies/lib/emr-spark-goodies.jar:/docker/usr/share/aws/emr/security/conf:/docker/usr/share/aws/emr/security/lib/*:/docker/usr/share/aws/hmclient/lib/aws-glue-datacatalog-spark-client.jar:/docker/usr/share/java/Hive-JSON-Serde/hive-openx-serde.jar:/docker/usr/share/aws/sagemaker-spark-sdk/lib/sagemaker-spark-sdk.jar:/docker/usr/share/aws/emr/s3select/lib/emr-s3-select-spark-connector.jar:/usr/share/aws/redshift/jdbc/RedshiftJDBC.jar:/usr/share/aws/redshift/spark-redshift/lib/*:/usr/share/aws/iceberg/lib/iceberg-emr-common.jar:/usr/share/aws/iceberg/lib/iceberg-spark3-runtime.jar:/usr/share/aws/delta/lib/delta-spark.jar:/usr/share/aws/delta/lib/delta-storage.jar:/usr/lib/hudi/hudi-spark-bundle.jar, -Dspark.emr-serverless.client.release.batch.size=100, -Dspark.files.useFetchCache=false, com.amazonaws.services.glue.ProcessLauncher, --launch-class, org.apache.spark.deploy.PythonRunner, /tmp/glue-job-6628531441990114465/pythonrunner/runscript.py, /tmp/glue-job-6628531441990114465/extra-py-files/data_quality_bcbsa-1.0-py3-none-any.whl, /tmp/glue-job-6628531441990114465/mdm_dq_ansh.py, --conf_file, s3://test-ansh-bcbsa/config/config.json, --internal-lib-urls, --JOB_ID, j_3852048bb6eb5d08821b5e9ff0da551ccb661449819a2f168330ec6179d1beb8, --spark-event-logs-path, s3://aws-glue-assets-971996090633-us-east-1/sparkHistoryLogs/, --file_type, CIHQ, --JOB_NAME, mdm_dq_ansh, true, --glue-di-packages-correlation-ids, 20250908-162851_,20250908-162851_,6359168764,6359168764, --job-bookmark-option, job-bookmark-disable, true, --JOB_RUN_ID, jr_6e6f8fcde3c06dc9ebaea884e12a3d87d3d50c2b923df8770082240c10941d1f, --tenant-internal, glue, --TempDir, s3://aws-glue-assets-971996090633-us-east-1/temporary/)
INFO	2025-09-16T12:27:30,174	20070	com.amazonaws.services.glue.utils.concurrent.GlueConcurrentAsyncProcessingService	[main]	50	shutdownAsyncProcessing has been Started
DEBUG	2025-09-16T12:27:30,174	20070	com.amazonaws.services.glue.utils.concurrent.GlueConcurrentAsyncProcessingService	[main]	56	Future Queue Size is :: 0
INFO	2025-09-16T12:27:30,174	20070	com.amazonaws.services.glue.utils.concurrent.GlueConcurrentAsyncProcessingService	[main]	76	shutdownAsyncProcessing has been completed
"
1758025650178,"Running autoDebugger shutdown hook.
"
1758025650576,"Launching ...
"
1758025650579,"Tue Sep 16 12:27:30 UTC 2025
"
1758025653489,"INFO	2025-09-16T12:27:33,486	2815	com.amazonaws.services.glue.SparkUICleaner	[main]	60	SparkUILogFileCleanerThread started
"
1758025653497,"INFO	2025-09-16T12:27:33,496	2825	com.amazonaws.services.glue.LogPusher	[main]	60	standardLogging: false - logs will be written with job run ID or session ID
"
1758025653497,"INFO	2025-09-16T12:27:33,497	2826	com.amazonaws.services.glue.LogPusher	[main]	60	legacyLogging: false - logs will be written with spark application ID
"
1758025654366,"INFO	2025-09-16T12:27:34,366	3695	com.amazon.ws.emr.hadoop.fs.util.PlatformInfo	[main]	56	Unable to read clusterId from http://localhost:8321/configuration, trying extra instance data file: /var/lib/instance-controller/extraInstanceData.json
"
1758025654368,"INFO	2025-09-16T12:27:34,367	3696	com.amazon.ws.emr.hadoop.fs.util.PlatformInfo	[main]	63	Unable to read clusterId from /var/lib/instance-controller/extraInstanceData.json, trying EMR job-flow data file: /var/lib/info/job-flow.json
"
1758025654369,"INFO	2025-09-16T12:27:34,368	3697	com.amazon.ws.emr.hadoop.fs.util.PlatformInfo	[main]	71	Unable to read clusterId from /var/lib/info/job-flow.json, out of places to look
"
1758025654945,"WARN	2025-09-16T12:27:34,944	4273	com.amazonaws.util.VersionInfoUtils	[main]	85	The AWS SDK for Java 1.x entered maintenance mode starting July 31, 2024 and will reach end of support on December 31, 2025. For more information, see https://aws.amazon.com/blogs/developer/the-aws-sdk-for-java-1-x-is-in-maintenance-mode-effective-july-31-2024/
You can print where on the file system the AWS SDK for Java 1.x core runtime is located by setting the AWS_JAVA_V1_PRINT_LOCATION environment variable or aws.java.v1.printLocation system property to 'true'.
This message can be disabled by setting the AWS_JAVA_V1_DISABLE_DEPRECATION_ANNOUNCEMENT environment variable or aws.java.v1.disableDeprecationAnnouncement system property to 'true'.
The AWS SDK for Java 1.x is being used here:
at java.base/java.lang.Thread.getStackTrace(Thread.java:1619)
at com.amazonaws.util.VersionInfoUtils.printDeprecationAnnouncement(VersionInfoUtils.java:81)
at com.amazonaws.util.VersionInfoUtils.<clinit>(VersionInfoUtils.java:59)
at com.amazonaws.internal.EC2ResourceFetcher.<clinit>(EC2ResourceFetcher.java:44)
at com.amazonaws.auth.InstanceMetadataServiceCredentialsFetcher.<init>(InstanceMetadataServiceCredentialsFetcher.java:38)
at com.amazonaws.auth.InstanceProfileCredentialsProvider.<init>(InstanceProfileCredentialsProvider.java:111)
at com.amazonaws.auth.InstanceProfileCredentialsProvider.<init>(InstanceProfileCredentialsProvider.java:91)
at com.amazonaws.auth.InstanceProfileCredentialsProvider.<init>(InstanceProfileCredentialsProvider.java:75)
at com.amazonaws.auth.InstanceProfileCredentialsProvider.<clinit>(InstanceProfileCredentialsProvider.java:58)
at com.amazonaws.auth.EC2ContainerCredentialsProviderWrapper.initializeProvider(EC2ContainerCredentialsProviderWrapper.java:66)
at com.amazonaws.auth.EC2ContainerCredentialsProviderWrapper.<init>(EC2ContainerCredentialsProviderWrapper.java:55)
at com.amazonaws.auth.DefaultAWSCredentialsProviderChain.<init>(DefaultAWSCredentialsProviderChain.java:60)
at com.amazonaws.auth.DefaultAWSCredentialsProviderChain.<clinit>(DefaultAWSCredentialsProviderChain.java:54)
at java.base/java.lang.Class.forName0(Native Method)
at java.base/java.lang.Class.forName(Class.java:375)
at com.amazon.ws.emr.hadoop.fs.guice.DefaultAWSCredentialsProviderFactory.getCustomAwsCredentialsProvider(DefaultAWSCredentialsProviderFactory.java:61)
at com.amazon.ws.emr.hadoop.fs.guice.DefaultAWSCredentialsProviderFactory.getAwsCredentialsProviderChain(DefaultAWSCredentialsProviderFactory.java:32)
at com.amazon.ws.emr.hadoop.fs.guice.DefaultAWSCredentialsProviderFactory.getAwsCredentialsProvider(DefaultAWSCredentialsProviderFactory.java:26)
at com.amazon.ws.emr.hadoop.fs.guice.EmrFSProdModule.getAwsCredentialsProvider(EmrFSProdModule.java:81)
at com.amazon.ws.emr.hadoop.fs.guice.EmrFSProdModule.createAmazonS3LiteClient(EmrFSProdModule.java:93)
at com.amazon.ws.emr.hadoop.fs.guice.EmrFSProdModule.createAmazonS3Lite(EmrFSProdModule.java:266)
at com.amazon.ws.emr.hadoop.fs.guice.EmrFSBaseModule.provideAmazonS3Lite(EmrFSBaseModule.java:112)
at com.amazon.ws.emr.hadoop.fs.guice.EmrFSBaseModule$$FastClassByGuice$$1597689.GUICE$TRAMPOLINE(<generated>)
at com.amazon.ws.emr.hadoop.fs.guice.EmrFSBaseModule$$FastClassByGuice$$1597689.apply(<generated>)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.ProviderMethod$FastClassProviderMethod.doProvision(ProviderMethod.java:260)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.ProviderMethod.doProvision(ProviderMethod.java:171)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.InternalProviderInstanceBindingImpl$CyclicFactory.provision(InternalProviderInstanceBindingImpl.java:185)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.InternalProviderInstanceBindingImpl$CyclicFactory.get(InternalProviderInstanceBindingImpl.java:162)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.ProviderToInternalFactoryAdapter.get(ProviderToInternalFactoryAdapter.java:40)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.SingletonScope$1.get(SingletonScope.java:169)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.InternalFactoryToProviderAdapter.get(InternalFactoryToProviderAdapter.java:45)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.SingleParameterInjector.inject(SingleParameterInjector.java:40)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.SingleParameterInjector.getAll(SingleParameterInjector.java:60)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.ProviderMethod.doProvision(ProviderMethod.java:171)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.InternalProviderInstanceBindingImpl$CyclicFactory.provision(InternalProviderInstanceBindingImpl.java:185)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.InternalProviderInstanceBindingImpl$CyclicFactory.get(InternalProviderInstanceBindingImpl.java:162)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.ProviderToInternalFactoryAdapter.get(ProviderToInternalFactoryAdapter.java:40)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.SingletonScope$1.get(SingletonScope.java:169)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.InternalFactoryToProviderAdapter.get(InternalFactoryToProviderAdapter.java:45)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.SingleFieldInjector.inject(SingleFieldInjector.java:50)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.MembersInjectorImpl.injectMembers(MembersInjectorImpl.java:146)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.ConstructorInjector.provision(ConstructorInjector.java:124)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.ConstructorInjector.construct(ConstructorInjector.java:91)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.ConstructorBindingImpl$Factory.get(ConstructorBindingImpl.java:300)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.FactoryProxy.get(FactoryProxy.java:60)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.InjectorImpl$1.get(InjectorImpl.java:1101)
at com.amazon.ws.emr.hadoop.fs.shaded.com.google.inject.internal.InjectorImpl.getInstance(InjectorImpl.java:1134)
at com.amazon.ws.emr.hadoop.fs.EmrFileSystem.initialize(EmrFileSystem.java:95)
at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:3670)
at org.apache.hadoop.fs.FileSystem.access$300(FileSystem.java:171)
at org.apache.hadoop.fs.FileSystem$Cache.getInternal(FileSystem.java:3771)
at org.apache.hadoop.fs.FileSystem$Cache.get(FileSystem.java:3722)
at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:564)
at org.apache.hadoop.fs.Path.getFileSystem(Path.java:374)
at com.amazonaws.services.glue.LogPusher.<init>(LogPusher.scala:25)
at com.amazonaws.services.glue.ProcessLauncher.$anonfun$logPusher$3(ProcessLauncher.scala:256)
at scala.Option.map(Option.scala:230)
at com.amazonaws.services.glue.ProcessLauncher.$anonfun$logPusher$2(ProcessLauncher.scala:222)
at scala.Option$WithFilter.flatMap(Option.scala:271)
at com.amazonaws.services.glue.ProcessLauncher.<init>(ProcessLauncher.scala:213)
at com.amazonaws.services.glue.ProcessLauncher.<init>(ProcessLauncher.scala:194)
at com.amazonaws.services.glue.ProcessLauncher$.main(ProcessLauncher.scala:34)
at com.amazonaws.services.glue.ProcessLauncher.main(ProcessLauncher.scala)
"
1758025655260,"INFO	2025-09-16T12:27:35,260	4589	com.amazon.ws.emr.hadoop.fs.guice.DefaultAWSCredentialsProviderFactory	[main]	72	Unable to create provider using constructor: DefaultAWSCredentialsProviderChain(java.net.URI, org.apache.hadoop.conf.Configuration)
"
1758025655411,"INFO	2025-09-16T12:27:35,411	4740	com.amazon.ws.emr.hadoop.fs.util.ClientConfigurationFactory	[main]	85	Set initial getObject socket timeout to 2000 ms.
"
1758025655983,"INFO	2025-09-16T12:27:35,982	5311	com.amazonaws.services.glue.utils.EndpointConfig$	[main]	36	 STAGE is prod
"
1758025656234,"INFO	2025-09-16T12:27:36,234	5563	com.amazonaws.services.glue.utils.EndpointConfig$	[main]	90	Endpoints: {credentials_provider=com.amazonaws.auth.DefaultAWSCredentialsProviderChain, glue.endpoint=https://glue.us-east-1.amazonaws.com, lakeformation.endpoint=https://lakeformation.us-east-1.amazonaws.com, jes.endpoint=https://glue-jes-prod.us-east-1.amazonaws.com, region=us-east-1}
"
